id;UF;Nome_UF;Município;Código Município Completo;Nome_Município
4765;43;Rio Grande do Sul;7815;4307815;Estrela Velha
4766;43;Rio Grande do Sul;7831;4307831;Eugênio de Castro
4767;43;Rio Grande do Sul;7864;4307864;Fagundes Varela
4768;43;Rio Grande do Sul;7906;4307906;Farroupilha
4769;43;Rio Grande do Sul;8003;4308003;Faxinal do Soturno
4770;43;Rio Grande do Sul;8052;4308052;Faxinalzinho
4771;43;Rio Grande do Sul;8078;4308078;Fazenda Vilanova
4772;43;Rio Grande do Sul;8102;4308102;Feliz
4773;43;Rio Grande do Sul;8201;4308201;Flores da Cunha
4774;43;Rio Grande do Sul;8250;4308250;Floriano Peixoto
4775;43;Rio Grande do Sul;8300;4308300;Fontoura Xavier
4776;43;Rio Grande do Sul;8409;4308409;Formigueiro
4777;43;Rio Grande do Sul;8433;4308433;Forquetinha
4778;43;Rio Grande do Sul;8458;4308458;Fortaleza dos Valos
4779;43;Rio Grande do Sul;8508;4308508;Frederico Westphalen
4780;43;Rio Grande do Sul;8607;4308607;Garibaldi
4781;43;Rio Grande do Sul;8656;4308656;Garruchos
4782;43;Rio Grande do Sul;8706;4308706;Gaurama
4783;43;Rio Grande do Sul;8805;4308805;General Câmara
4784;43;Rio Grande do Sul;8854;4308854;Gentil
4785;43;Rio Grande do Sul;8904;4308904;Getúlio Vargas
4786;43;Rio Grande do Sul;9001;4309001;Giruá
4787;43;Rio Grande do Sul;9050;4309050;Glorinha
4788;43;Rio Grande do Sul;9100;4309100;Gramado
4789;43;Rio Grande do Sul;9126;4309126;Gramado dos Loureiros
4790;43;Rio Grande do Sul;9159;4309159;Gramado Xavier
4791;43;Rio Grande do Sul;9209;4309209;Gravataí
4792;43;Rio Grande do Sul;9258;4309258;Guabiju
4793;43;Rio Grande do Sul;9308;4309308;Guaíba
4794;43;Rio Grande do Sul;9407;4309407;Guaporé
4795;43;Rio Grande do Sul;9506;4309506;Guarani das Missões
4796;43;Rio Grande do Sul;9555;4309555;Harmonia
4797;43;Rio Grande do Sul;7104;4307104;Herval
4798;43;Rio Grande do Sul;9571;4309571;Herveiras
4799;43;Rio Grande do Sul;9605;4309605;Horizontina
4800;43;Rio Grande do Sul;9654;4309654;Hulha Negra
4801;43;Rio Grande do Sul;9704;4309704;Humaitá
4802;43;Rio Grande do Sul;9753;4309753;Ibarama
4803;43;Rio Grande do Sul;9803;4309803;Ibiaçá
4804;43;Rio Grande do Sul;9902;4309902;Ibiraiaras
4805;43;Rio Grande do Sul;9951;4309951;Ibirapuitã
4806;43;Rio Grande do Sul;10009;4310009;Ibirubá
4807;43;Rio Grande do Sul;10108;4310108;Igrejinha
4808;43;Rio Grande do Sul;10207;4310207;Ijuí
4809;43;Rio Grande do Sul;10306;4310306;Ilópolis
4810;43;Rio Grande do Sul;10330;4310330;Imbé
4811;43;Rio Grande do Sul;10363;4310363;Imigrante
4812;43;Rio Grande do Sul;10405;4310405;Independência
4813;43;Rio Grande do Sul;10413;4310413;Inhacorá
4814;43;Rio Grande do Sul;10439;4310439;Ipê
4815;43;Rio Grande do Sul;10462;4310462;Ipiranga do Sul
4816;43;Rio Grande do Sul;10504;4310504;Iraí
4817;43;Rio Grande do Sul;10538;4310538;Itaara
4818;43;Rio Grande do Sul;10553;4310553;Itacurubi
4819;43;Rio Grande do Sul;10579;4310579;Itapuca
4820;43;Rio Grande do Sul;10603;4310603;Itaqui
4821;43;Rio Grande do Sul;10652;4310652;Itati
4822;43;Rio Grande do Sul;10702;4310702;Itatiba do Sul
4823;43;Rio Grande do Sul;10751;4310751;Ivorá
4824;43;Rio Grande do Sul;10801;4310801;Ivoti
4825;43;Rio Grande do Sul;10850;4310850;Jaboticaba
4826;43;Rio Grande do Sul;10876;4310876;Jacuizinho
4827;43;Rio Grande do Sul;10900;4310900;Jacutinga
4828;43;Rio Grande do Sul;11007;4311007;Jaguarão
4829;43;Rio Grande do Sul;11106;4311106;Jaguari
4830;43;Rio Grande do Sul;11122;4311122;Jaquirana
4831;43;Rio Grande do Sul;11130;4311130;Jari
4832;43;Rio Grande do Sul;11155;4311155;Jóia
4833;43;Rio Grande do Sul;11205;4311205;Júlio de Castilhos
4834;43;Rio Grande do Sul;11239;4311239;Lagoa Bonita do Sul
4835;43;Rio Grande do Sul;11270;4311270;Lagoa dos Três Cantos
4836;43;Rio Grande do Sul;11304;4311304;Lagoa Vermelha
4837;43;Rio Grande do Sul;11254;4311254;Lagoão
4838;43;Rio Grande do Sul;11403;4311403;Lajeado
4839;43;Rio Grande do Sul;11429;4311429;Lajeado do Bugre
4840;43;Rio Grande do Sul;11502;4311502;Lavras do Sul
4841;43;Rio Grande do Sul;11601;4311601;Liberato Salzano
4842;43;Rio Grande do Sul;11627;4311627;Lindolfo Collor
4843;43;Rio Grande do Sul;11643;4311643;Linha Nova
4844;43;Rio Grande do Sul;11718;4311718;Maçambará
4845;43;Rio Grande do Sul;11700;4311700;Machadinho
4846;43;Rio Grande do Sul;11734;4311734;Mampituba
4847;43;Rio Grande do Sul;11759;4311759;Manoel Viana
4848;43;Rio Grande do Sul;11775;4311775;Maquiné
4849;43;Rio Grande do Sul;11791;4311791;Maratá
4850;43;Rio Grande do Sul;11809;4311809;Marau
4851;43;Rio Grande do Sul;11908;4311908;Marcelino Ramos
4852;43;Rio Grande do Sul;11981;4311981;Mariana Pimentel
4853;43;Rio Grande do Sul;12005;4312005;Mariano Moro
4854;43;Rio Grande do Sul;12054;4312054;Marques de Souza
4855;43;Rio Grande do Sul;12104;4312104;Mata
4856;43;Rio Grande do Sul;12138;4312138;Mato Castelhano
4857;43;Rio Grande do Sul;12153;4312153;Mato Leitão
4858;43;Rio Grande do Sul;12179;4312179;Mato Queimado
4859;43;Rio Grande do Sul;12203;4312203;Maximiliano de Almeida
4860;43;Rio Grande do Sul;12252;4312252;Minas do Leão
4861;43;Rio Grande do Sul;12302;4312302;Miraguaí
4862;43;Rio Grande do Sul;12351;4312351;Montauri
4863;43;Rio Grande do Sul;12377;4312377;Monte Alegre dos Campos
4864;43;Rio Grande do Sul;12385;4312385;Monte Belo do Sul
4865;43;Rio Grande do Sul;12401;4312401;Montenegro
4866;43;Rio Grande do Sul;12427;4312427;Mormaço
4867;43;Rio Grande do Sul;12443;4312443;Morrinhos do Sul
4868;43;Rio Grande do Sul;12450;4312450;Morro Redondo
4869;43;Rio Grande do Sul;12476;4312476;Morro Reuter
4870;43;Rio Grande do Sul;12500;4312500;Mostardas
4871;43;Rio Grande do Sul;12609;4312609;Muçum
4872;43;Rio Grande do Sul;12617;4312617;Muitos Capões
4873;43;Rio Grande do Sul;12625;4312625;Muliterno
4874;43;Rio Grande do Sul;12658;4312658;Não-Me-Toque
4875;43;Rio Grande do Sul;12674;4312674;Nicolau Vergueiro
4876;43;Rio Grande do Sul;12708;4312708;Nonoai
4877;43;Rio Grande do Sul;12757;4312757;Nova Alvorada
4878;43;Rio Grande do Sul;12807;4312807;Nova Araçá
4879;43;Rio Grande do Sul;12906;4312906;Nova Bassano
4880;43;Rio Grande do Sul;12955;4312955;Nova Boa Vista
4881;43;Rio Grande do Sul;13003;4313003;Nova Bréscia
4882;43;Rio Grande do Sul;13011;4313011;Nova Candelária
4883;43;Rio Grande do Sul;13037;4313037;Nova Esperança do Sul
4884;43;Rio Grande do Sul;13060;4313060;Nova Hartz
4885;43;Rio Grande do Sul;13086;4313086;Nova Pádua
4886;43;Rio Grande do Sul;13102;4313102;Nova Palma
4887;43;Rio Grande do Sul;13201;4313201;Nova Petrópolis
4888;43;Rio Grande do Sul;13300;4313300;Nova Prata
4889;43;Rio Grande do Sul;13334;4313334;Nova Ramada
4890;43;Rio Grande do Sul;13359;4313359;Nova Roma do Sul
4891;43;Rio Grande do Sul;13375;4313375;Nova Santa Rita
4892;43;Rio Grande do Sul;13490;4313490;Novo Barreiro
4893;43;Rio Grande do Sul;13391;4313391;Novo Cabrais
4894;43;Rio Grande do Sul;13409;4313409;Novo Hamburgo
4895;43;Rio Grande do Sul;13425;4313425;Novo Machado
4896;43;Rio Grande do Sul;13441;4313441;Novo Tiradentes
4897;43;Rio Grande do Sul;13466;4313466;Novo Xingu
4898;43;Rio Grande do Sul;13508;4313508;Osório
4899;43;Rio Grande do Sul;13607;4313607;Paim Filho
4900;43;Rio Grande do Sul;13656;4313656;Palmares do Sul
4901;43;Rio Grande do Sul;13706;4313706;Palmeira das Missões
4902;43;Rio Grande do Sul;13805;4313805;Palmitinho
4903;43;Rio Grande do Sul;13904;4313904;Panambi
4904;43;Rio Grande do Sul;13953;4313953;Pantano Grande
4905;43;Rio Grande do Sul;14001;4314001;Paraí
4906;43;Rio Grande do Sul;14027;4314027;Paraíso do Sul
4907;43;Rio Grande do Sul;14035;4314035;Pareci Novo
4908;43;Rio Grande do Sul;14050;4314050;Parobé
4909;43;Rio Grande do Sul;14068;4314068;Passa Sete
4910;43;Rio Grande do Sul;14076;4314076;Passo do Sobrado
4911;43;Rio Grande do Sul;14100;4314100;Passo Fundo
4912;43;Rio Grande do Sul;14134;4314134;Paulo Bento
4913;43;Rio Grande do Sul;14159;4314159;Paverama
4914;43;Rio Grande do Sul;14175;4314175;Pedras Altas
4915;43;Rio Grande do Sul;14209;4314209;Pedro Osório
4916;43;Rio Grande do Sul;14308;4314308;Pejuçara
4917;43;Rio Grande do Sul;14407;4314407;Pelotas
4918;43;Rio Grande do Sul;14423;4314423;Picada Café
4919;43;Rio Grande do Sul;14456;4314456;Pinhal
4920;43;Rio Grande do Sul;14464;4314464;Pinhal da Serra
4921;43;Rio Grande do Sul;14472;4314472;Pinhal Grande
4922;43;Rio Grande do Sul;14498;4314498;Pinheirinho do Vale
4923;43;Rio Grande do Sul;14506;4314506;Pinheiro Machado
4924;43;Rio Grande do Sul;14548;4314548;Pinto Bandeira
4925;43;Rio Grande do Sul;14555;4314555;Pirapó
4926;43;Rio Grande do Sul;14605;4314605;Piratini
4927;43;Rio Grande do Sul;14704;4314704;Planalto
4928;43;Rio Grande do Sul;14753;4314753;Poço das Antas
4929;43;Rio Grande do Sul;14779;4314779;Pontão
4930;43;Rio Grande do Sul;14787;4314787;Ponte Preta
4931;43;Rio Grande do Sul;14803;4314803;Portão
4932;43;Rio Grande do Sul;14902;4314902;Porto Alegre
4933;43;Rio Grande do Sul;15008;4315008;Porto Lucena
4934;43;Rio Grande do Sul;15057;4315057;Porto Mauá
4935;43;Rio Grande do Sul;15073;4315073;Porto Vera Cruz
4936;43;Rio Grande do Sul;15107;4315107;Porto Xavier
4937;43;Rio Grande do Sul;15131;4315131;Pouso Novo
4938;43;Rio Grande do Sul;15149;4315149;Presidente Lucena
4939;43;Rio Grande do Sul;15156;4315156;Progresso
4940;43;Rio Grande do Sul;15172;4315172;Protásio Alves
4941;43;Rio Grande do Sul;15206;4315206;Putinga
4942;43;Rio Grande do Sul;15305;4315305;Quaraí
4943;43;Rio Grande do Sul;15313;4315313;Quatro Irmãos
4944;43;Rio Grande do Sul;15321;4315321;Quevedos
4945;43;Rio Grande do Sul;15354;4315354;Quinze de Novembro
4946;43;Rio Grande do Sul;15404;4315404;Redentora
4947;43;Rio Grande do Sul;15453;4315453;Relvado
4948;43;Rio Grande do Sul;15503;4315503;Restinga Sêca
4949;43;Rio Grande do Sul;15552;4315552;Rio dos Índios
4950;43;Rio Grande do Sul;15602;4315602;Rio Grande
4951;43;Rio Grande do Sul;15701;4315701;Rio Pardo
4952;43;Rio Grande do Sul;15750;4315750;Riozinho
4953;43;Rio Grande do Sul;15800;4315800;Roca Sales
4954;43;Rio Grande do Sul;15909;4315909;Rodeio Bonito
4955;43;Rio Grande do Sul;15958;4315958;Rolador
4956;43;Rio Grande do Sul;16006;4316006;Rolante
4957;43;Rio Grande do Sul;16105;4316105;Ronda Alta
4958;43;Rio Grande do Sul;16204;4316204;Rondinha
4959;43;Rio Grande do Sul;16303;4316303;Roque Gonzales
4960;43;Rio Grande do Sul;16402;4316402;Rosário do Sul
4961;43;Rio Grande do Sul;16428;4316428;Sagrada Família
4962;43;Rio Grande do Sul;16436;4316436;Saldanha Marinho
4963;43;Rio Grande do Sul;16451;4316451;Salto do Jacuí
4964;43;Rio Grande do Sul;16477;4316477;Salvador das Missões
4965;43;Rio Grande do Sul;16501;4316501;Salvador do Sul
4966;43;Rio Grande do Sul;16600;4316600;Sananduva
4967;43;Rio Grande do Sul;16709;4316709;Santa Bárbara do Sul
4968;43;Rio Grande do Sul;16733;4316733;Santa Cecília do Sul
4969;43;Rio Grande do Sul;16758;4316758;Santa Clara do Sul
4970;43;Rio Grande do Sul;16808;4316808;Santa Cruz do Sul
4971;43;Rio Grande do Sul;16972;4316972;Santa Margarida do Sul
4972;43;Rio Grande do Sul;16907;4316907;Santa Maria
4973;43;Rio Grande do Sul;16956;4316956;Santa Maria do Herval
4974;43;Rio Grande do Sul;17202;4317202;Santa Rosa
4975;43;Rio Grande do Sul;17251;4317251;Santa Tereza
4976;43;Rio Grande do Sul;17301;4317301;Santa Vitória do Palmar
4977;43;Rio Grande do Sul;17004;4317004;Santana da Boa Vista
4978;43;Rio Grande do Sul;17103;4317103;Sant'Ana do Livramento
4979;43;Rio Grande do Sul;17400;4317400;Santiago
4980;43;Rio Grande do Sul;17509;4317509;Santo Ângelo
4981;43;Rio Grande do Sul;17608;4317608;Santo Antônio da Patrulha
4982;43;Rio Grande do Sul;17707;4317707;Santo Antônio das Missões
4983;43;Rio Grande do Sul;17558;4317558;Santo Antônio do Palma
4984;43;Rio Grande do Sul;17756;4317756;Santo Antônio do Planalto
4985;43;Rio Grande do Sul;17806;4317806;Santo Augusto
4986;43;Rio Grande do Sul;17905;4317905;Santo Cristo
4987;43;Rio Grande do Sul;17954;4317954;Santo Expedito do Sul
4988;43;Rio Grande do Sul;18002;4318002;São Borja
4989;43;Rio Grande do Sul;18051;4318051;São Domingos do Sul
4990;43;Rio Grande do Sul;18101;4318101;São Francisco de Assis
4991;43;Rio Grande do Sul;18200;4318200;São Francisco de Paula
4992;43;Rio Grande do Sul;18309;4318309;São Gabriel
4993;43;Rio Grande do Sul;18408;4318408;São Jerônimo
4994;43;Rio Grande do Sul;18424;4318424;São João da Urtiga
4995;43;Rio Grande do Sul;18432;4318432;São João do Polêsine
4996;43;Rio Grande do Sul;18440;4318440;São Jorge
4997;43;Rio Grande do Sul;18457;4318457;São José das Missões
4998;43;Rio Grande do Sul;18465;4318465;São José do Herval
4999;43;Rio Grande do Sul;18481;4318481;São José do Hortêncio
5000;43;Rio Grande do Sul;18499;4318499;São José do Inhacorá
5001;43;Rio Grande do Sul;18507;4318507;São José do Norte
5002;43;Rio Grande do Sul;18606;4318606;São José do Ouro
5003;43;Rio Grande do Sul;18614;4318614;São José do Sul
5004;43;Rio Grande do Sul;18622;4318622;São José dos Ausentes
5005;43;Rio Grande do Sul;18705;4318705;São Leopoldo
5006;43;Rio Grande do Sul;18804;4318804;São Lourenço do Sul
5007;43;Rio Grande do Sul;18903;4318903;São Luiz Gonzaga
5008;43;Rio Grande do Sul;19000;4319000;São Marcos
5009;43;Rio Grande do Sul;19109;4319109;São Martinho
5010;43;Rio Grande do Sul;19125;4319125;São Martinho da Serra
5011;43;Rio Grande do Sul;19158;4319158;São Miguel das Missões
5012;43;Rio Grande do Sul;19208;4319208;São Nicolau
5013;43;Rio Grande do Sul;19307;4319307;São Paulo das Missões
5014;43;Rio Grande do Sul;19356;4319356;São Pedro da Serra
5015;43;Rio Grande do Sul;19364;4319364;São Pedro das Missões
5016;43;Rio Grande do Sul;19372;4319372;São Pedro do Butiá
5017;43;Rio Grande do Sul;19406;4319406;São Pedro do Sul
5018;43;Rio Grande do Sul;19505;4319505;São Sebastião do Caí
5019;43;Rio Grande do Sul;19604;4319604;São Sepé
5020;43;Rio Grande do Sul;19703;4319703;São Valentim
5021;43;Rio Grande do Sul;19711;4319711;São Valentim do Sul
5022;43;Rio Grande do Sul;19737;4319737;São Valério do Sul
5023;43;Rio Grande do Sul;19752;4319752;São Vendelino
5024;43;Rio Grande do Sul;19802;4319802;São Vicente do Sul
5025;43;Rio Grande do Sul;19901;4319901;Sapiranga
5026;43;Rio Grande do Sul;20008;4320008;Sapucaia do Sul
5027;43;Rio Grande do Sul;20107;4320107;Sarandi
5028;43;Rio Grande do Sul;20206;4320206;Seberi
5029;43;Rio Grande do Sul;20230;4320230;Sede Nova
5030;43;Rio Grande do Sul;20263;4320263;Segredo
5031;43;Rio Grande do Sul;20305;4320305;Selbach
5032;43;Rio Grande do Sul;20321;4320321;Senador Salgado Filho
5033;43;Rio Grande do Sul;20354;4320354;Sentinela do Sul
5034;43;Rio Grande do Sul;20404;4320404;Serafina Corrêa
5035;43;Rio Grande do Sul;20453;4320453;Sério
5036;43;Rio Grande do Sul;20503;4320503;Sertão
5037;43;Rio Grande do Sul;20552;4320552;Sertão Santana
5038;43;Rio Grande do Sul;20578;4320578;Sete de Setembro
5039;43;Rio Grande do Sul;20602;4320602;Severiano de Almeida
5040;43;Rio Grande do Sul;20651;4320651;Silveira Martins
5041;43;Rio Grande do Sul;20677;4320677;Sinimbu
5042;43;Rio Grande do Sul;20701;4320701;Sobradinho
5043;43;Rio Grande do Sul;20800;4320800;Soledade
5044;43;Rio Grande do Sul;20859;4320859;Tabaí
5045;43;Rio Grande do Sul;20909;4320909;Tapejara
5046;43;Rio Grande do Sul;21006;4321006;Tapera
5047;43;Rio Grande do Sul;21105;4321105;Tapes
5048;43;Rio Grande do Sul;21204;4321204;Taquara
5049;43;Rio Grande do Sul;21303;4321303;Taquari
5050;43;Rio Grande do Sul;21329;4321329;Taquaruçu do Sul
5051;43;Rio Grande do Sul;21352;4321352;Tavares
5052;43;Rio Grande do Sul;21402;4321402;Tenente Portela
5053;43;Rio Grande do Sul;21436;4321436;Terra de Areia
5054;43;Rio Grande do Sul;21451;4321451;Teutônia
5055;43;Rio Grande do Sul;21469;4321469;Tio Hugo
5056;43;Rio Grande do Sul;21477;4321477;Tiradentes do Sul
5057;43;Rio Grande do Sul;21493;4321493;Toropi
5058;43;Rio Grande do Sul;21501;4321501;Torres
5059;43;Rio Grande do Sul;21600;4321600;Tramandaí
5060;43;Rio Grande do Sul;21626;4321626;Travesseiro
5061;43;Rio Grande do Sul;21634;4321634;Três Arroios
5062;43;Rio Grande do Sul;21667;4321667;Três Cachoeiras
5063;43;Rio Grande do Sul;21709;4321709;Três Coroas
5064;43;Rio Grande do Sul;21808;4321808;Três de Maio
5065;43;Rio Grande do Sul;21832;4321832;Três Forquilhas
5066;43;Rio Grande do Sul;21857;4321857;Três Palmeiras
5067;43;Rio Grande do Sul;21907;4321907;Três Passos
5068;43;Rio Grande do Sul;21956;4321956;Trindade do Sul
5069;43;Rio Grande do Sul;22004;4322004;Triunfo
5070;43;Rio Grande do Sul;22103;4322103;Tucunduva
5071;43;Rio Grande do Sul;22152;4322152;Tunas
5072;43;Rio Grande do Sul;22186;4322186;Tupanci do Sul
5073;43;Rio Grande do Sul;22202;4322202;Tupanciretã
5074;43;Rio Grande do Sul;22251;4322251;Tupandi
5075;43;Rio Grande do Sul;22301;4322301;Tuparendi
5076;43;Rio Grande do Sul;22327;4322327;Turuçu
5077;43;Rio Grande do Sul;22343;4322343;Ubiretama
5078;43;Rio Grande do Sul;22350;4322350;União da Serra
5079;43;Rio Grande do Sul;22376;4322376;Unistalda
5080;43;Rio Grande do Sul;22400;4322400;Uruguaiana
5081;43;Rio Grande do Sul;22509;4322509;Vacaria
5082;43;Rio Grande do Sul;22533;4322533;Vale do Sol
5083;43;Rio Grande do Sul;22541;4322541;Vale Real
5084;43;Rio Grande do Sul;22525;4322525;Vale Verde
5085;43;Rio Grande do Sul;22558;4322558;Vanini
5086;43;Rio Grande do Sul;22608;4322608;Venâncio Aires
5087;43;Rio Grande do Sul;22707;4322707;Vera Cruz
5088;43;Rio Grande do Sul;22806;4322806;Veranópolis
5089;43;Rio Grande do Sul;22855;4322855;Vespasiano Corrêa
5090;43;Rio Grande do Sul;22905;4322905;Viadutos
5091;43;Rio Grande do Sul;23002;4323002;Viamão
5092;43;Rio Grande do Sul;23101;4323101;Vicente Dutra
5093;43;Rio Grande do Sul;23200;4323200;Victor Graeff
5094;43;Rio Grande do Sul;23309;4323309;Vila Flores
5095;43;Rio Grande do Sul;23358;4323358;Vila Lângaro
5096;43;Rio Grande do Sul;23408;4323408;Vila Maria
5097;43;Rio Grande do Sul;23457;4323457;Vila Nova do Sul
5098;43;Rio Grande do Sul;23507;4323507;Vista Alegre
5099;43;Rio Grande do Sul;23606;4323606;Vista Alegre do Prata
5100;43;Rio Grande do Sul;23705;4323705;Vista Gaúcha
5101;43;Rio Grande do Sul;23754;4323754;Vitória das Missões
5102;43;Rio Grande do Sul;23770;4323770;Westfália
5103;43;Rio Grande do Sul;23804;4323804;Xangri-lá
5104;50;Mato Grosso do Sul;203;5000203;Água Clara
5105;50;Mato Grosso do Sul;252;5000252;Alcinópolis
5106;50;Mato Grosso do Sul;609;5000609;Amambai
5107;50;Mato Grosso do Sul;708;5000708;Anastácio
5108;50;Mato Grosso do Sul;807;5000807;Anaurilândia
5109;50;Mato Grosso do Sul;856;5000856;Angélica
5110;50;Mato Grosso do Sul;906;5000906;Antônio João
5111;50;Mato Grosso do Sul;1003;5001003;Aparecida do Taboado
5112;50;Mato Grosso do Sul;1102;5001102;Aquidauana
5113;50;Mato Grosso do Sul;1243;5001243;Aral Moreira
5114;50;Mato Grosso do Sul;1508;5001508;Bandeirantes
5115;50;Mato Grosso do Sul;1904;5001904;Bataguassu
5116;50;Mato Grosso do Sul;2001;5002001;Batayporã
5117;50;Mato Grosso do Sul;2100;5002100;Bela Vista
5118;50;Mato Grosso do Sul;2159;5002159;Bodoquena
5119;50;Mato Grosso do Sul;2209;5002209;Bonito
5120;50;Mato Grosso do Sul;2308;5002308;Brasilândia
5121;50;Mato Grosso do Sul;2407;5002407;Caarapó
5122;50;Mato Grosso do Sul;2605;5002605;Camapuã
5123;50;Mato Grosso do Sul;2704;5002704;Campo Grande
5124;50;Mato Grosso do Sul;2803;5002803;Caracol
5125;50;Mato Grosso do Sul;2902;5002902;Cassilândia
5126;50;Mato Grosso do Sul;2951;5002951;Chapadão do Sul
5127;50;Mato Grosso do Sul;3108;5003108;Corguinho
5128;50;Mato Grosso do Sul;3157;5003157;Coronel Sapucaia
5129;50;Mato Grosso do Sul;3207;5003207;Corumbá
5130;50;Mato Grosso do Sul;3256;5003256;Costa Rica
5131;50;Mato Grosso do Sul;3306;5003306;Coxim
5132;50;Mato Grosso do Sul;3454;5003454;Deodápolis
5133;50;Mato Grosso do Sul;3488;5003488;Dois Irmãos do Buriti
5134;50;Mato Grosso do Sul;3504;5003504;Douradina
5135;50;Mato Grosso do Sul;3702;5003702;Dourados
5136;50;Mato Grosso do Sul;3751;5003751;Eldorado
5137;50;Mato Grosso do Sul;3801;5003801;Fátima do Sul
5138;50;Mato Grosso do Sul;3900;5003900;Figueirão
5139;50;Mato Grosso do Sul;4007;5004007;Glória de Dourados
5140;50;Mato Grosso do Sul;4106;5004106;Guia Lopes da Laguna
5141;50;Mato Grosso do Sul;4304;5004304;Iguatemi
5142;50;Mato Grosso do Sul;4403;5004403;Inocência
5143;50;Mato Grosso do Sul;4502;5004502;Itaporã
5144;50;Mato Grosso do Sul;4601;5004601;Itaquiraí
5145;50;Mato Grosso do Sul;4700;5004700;Ivinhema
5146;50;Mato Grosso do Sul;4809;5004809;Japorã
5147;50;Mato Grosso do Sul;4908;5004908;Jaraguari
5148;50;Mato Grosso do Sul;5004;5005004;Jardim
5149;50;Mato Grosso do Sul;5103;5005103;Jateí
5150;50;Mato Grosso do Sul;5152;5005152;Juti
5151;50;Mato Grosso do Sul;5202;5005202;Ladário
5152;50;Mato Grosso do Sul;5251;5005251;Laguna Carapã
5153;50;Mato Grosso do Sul;5400;5005400;Maracaju
